Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
02/17/2023 09:00,13314.245448,2323.529978,5761.381736,1463.156761,18558.901116,4247.335249,10061.328782,1653.232488,57383.111559
02/17/2023 10:00,13258.162016,2212.262765,5618.67768,1404.937179,17452.473164,4188.806178,9613.149187,1552.38379,55300.85196
02/17/2023 11:00,12985.562378,2012.486928,5568.845443,1330.348449,16388.279914,4093.137254,9038.521585,1422.492615,52839.674566
02/17/2023 12:00,12602.141918,1913.951632,5519.160589,1255.659049,15379.3101,3908.975746,8471.097242,1320.758162,50371.054439
02/17/2023 13:00,12156.640666,1818.533012,5467.196207,1182.809567,14455.763684,3723.193234,7990.127673,1233.922738,48028.186781
02/17/2023 14:00,11936.557046,1744.819739,5446.857537,1132.621718,13778.193887,3583.964561,7606.702652,1168.092147,46397.809288
02/17/2023 15:00,11597.743558,1674.126611,5389.94082,1094.747112,13189.583796,3533.712842,7301.058089,1122.679016,44903.591845
02/17/2023 16:00,11267.613403,1626.102238,5347.951488,1067.580921,12775.651857,3466.827429,7146.869724,1100.539327,43799.136387
02/17/2023 17:00,11110.374337,1640.2253,5319.466554,1062.215925,12765.901445,3482.522882,7200.859991,1088.265332,43669.831767
02/17/2023 18:00,11317.868561,1710.783371,5345.224039,1056.553529,13298.634411,3590.183674,7515.698254,1102.985283,44937.931123
02/17/2023 19:00,11756.818263,1841.235875,5446.412049,1124.783638,14212.564933,3803.303134,8074.73254,1186.006042,47445.856475
02/17/2023 20:00,11966.467872,1922.148318,5568.423664,1190.842407,14779.315626,3980.613965,8357.250688,1263.489909,49028.552449
02/17/2023 21:00,11991.233623,1962.348988,5627.094299,1212.200079,15027.900211,4058.85166,8422.605605,1305.571997,49607.806461
02/17/2023 22:00,11894.052025,1994.245795,5639.100098,1209.641106,15145.371996,4095.83194,8431.530795,1335.07827,49744.852023
02/17/2023 23:00,11635.943437,1961.246351,5645.674335,1195.7535,14983.37243,4053.891446,8317.366817,1340.098823,49133.34714
02/17/2023 24:00,11344.697271,1911.79836,5589.080567,1177.078133,14760.725401,4017.680477,8206.64882,1329.015832,48336.72486
02/18/2023 01:00,11116.777131,1953.695635,5528.693668,1173.529004,14530.85436,3942.9618,8145.261087,1329.550515,47721.3232
02/18/2023 02:00,11010.144749,1971.886328,5505.188433,1169.066676,14492.284244,3900.506478,8143.599328,1342.631383,47535.307619
02/18/2023 03:00,11017.79902,1985.958902,5512.029552,1171.471191,14561.046082,3878.653735,8221.615067,1363.887371,47712.46092
02/18/2023 04:00,11113.787827,2022.991403,5485.841283,1186.668836,14815.694712,3794.035754,8353.443708,1390.305998,48162.76952
02/18/2023 05:00,11282.083449,2082.275931,5538.665149,1206.415642,15047.211801,3945.077682,8557.66578,1416.468042,49075.863476
02/18/2023 06:00,11676.183486,2152.415842,5532.320688,1239.380049,15688.635527,3986.560017,8885.498722,1459.467531,50620.461862
02/18/2023 07:00,12129.640982,2224.442865,5563.163008,1242.428775,16552.21079,4139.759018,9301.565549,1501.770177,52654.981164
02/18/2023 08:00,12322.721302,2317.314766,5545.320208,1247.805363,16973.412499,4293.241932,9595.505764,1539.883581,53835.205415
02/18/2023 09:00,12212.447108,2263.743485,5509.453947,1248.702757,16668.071375,4254.429467,9561.721013,1542.725665,53261.294817
02/18/2023 10:00,11995.8053,2069.499589,5541.870549,1289.832971,15739.16092,4107.353631,9235.585347,1508.073018,51487.181324
02/18/2023 11:00,11781.866504,1933.47845,5595.397328,1277.071291,15285.853514,3817.695208,8764.377626,1460.013771,49915.753692
02/18/2023 12:00,11452.352174,1770.678798,5611.125517,1263.744476,14876.235466,3547.201878,8287.575729,1382.597256,48191.511293
02/18/2023 13:00,11072.539104,1714.214479,5629.962908,1230.229066,14275.559228,3368.066103,7768.57323,1338.093051,46397.237168
02/18/2023 14:00,10688.209933,1610.782929,5573.620044,1191.197291,13565.091873,3273.956983,7316.025713,1288.227189,44507.111955
02/18/2023 15:00,10460.189435,1556.520083,5516.703827,1163.063742,13301.536477,3259.990489,7073.710194,1243.011186,43574.725433
02/18/2023 16:00,10351.103634,1541.654572,5496.710497,1141.039401,13403.72321,3285.04963,6922.616923,1237.279163,43379.17703
02/18/2023 17:00,10390.193141,1517.474498,5509.589156,1137.605096,13557.726993,3198.191044,7033.185269,1275.396836,43619.362034
02/18/2023 18:00,10604.840254,1651.250966,5483.369951,1159.650637,13997.662299,3226.107493,7230.131453,1311.306307,44664.319359
02/18/2023 19:00,11084.929954,1778.488332,5518.713796,1196.086158,14507.445313,3288.024039,7608.194655,1356.365294,46338.247541
02/18/2023 20:00,11205.1605,1805.268109,5568.14903,1204.284948,14555.591995,3469.937027,7734.377428,1373.009623,46915.77866
02/18/2023 21:00,11125.752325,1798.675375,5563.398328,1194.209387,14361.83582,3454.386174,7699.852687,1376.421472,46574.531568
02/18/2023 22:00,10955.668947,1768.727269,5683.321485,1170.995094,14033.488944,3394.740911,7595.309212,1365.972778,45968.224641
02/18/2023 23:00,10715.544382,1694.57201,5712.59008,1141.718631,13534.372473,3328.947705,7375.876144,1338.984636,44842.60606
02/18/2023 24:00,10464.128134,1654.079032,5753.469103,1110.074577,12998.686834,3262.345734,7127.310755,1311.558836,43681.653004
02/19/2023 01:00,10166.939828,1541.070647,5771.417982,1080.807668,12619.815217,3224.255836,6901.018823,1287.538469,42592.864469
02/19/2023 02:00,10001.812269,1517.789345,5699.053651,1062.833476,12310.294944,3176.007014,6748.154118,1277.214064,41793.158881
02/19/2023 03:00,9894.702691,1505.453684,5597.422652,1051.218612,12160.57126,3113.061515,6658.451523,1274.975886,41255.857822
02/19/2023 04:00,9896.904527,1509.856521,5637.158159,1051.89038,12203.631756,3116.27,6604.255054,1279.730875,41299.697271
02/19/2023 05:00,9946.813025,1528.542003,5648.410949,1065.173921,12316.526241,3163.008959,6626.528125,1286.815681,41581.818906
02/19/2023 06:00,10140.485715,1541.690461,5688.954197,1076.039545,12684.282045,3133.521258,6760.779087,1309.458572,42335.21088
02/19/2023 07:00,10384.255555,1635.903932,5665.886042,1101.94054,13248.476031,3251.281623,7033.480834,1346.666993,43667.89155
02/19/2023 08:00,10458.134268,1691.080084,5637.514129,1124.628678,13656.239736,3390.141457,7257.002937,1385.179125,44599.920414
02/19/2023 09:00,10401.390666,1705.237174,5622.811428,1132.864986,13785.418562,3428.189695,7230.764967,1371.700313,44678.377791
02/19/2023 10:00,10199.981389,1626.132279,5626.980963,1109.691621,13438.049005,3293.830576,6929.461373,1316.676822,43540.804028
02/19/2023 11:00,9974.685268,1465.887789,5576.439978,1063.609297,12810.963699,3183.641139,6599.556102,1237.905151,41912.688423
02/19/2023 12:00,9917.506917,1424.858935,5621.582606,1027.406549,12496.660544,3195.635724,6345.72194,1162.557866,41191.931081
02/19/2023 13:00,9896.071644,1397.202623,5598.867048,1002.274079,11893.626085,3163.400734,6183.229981,1117.997759,40252.669953
02/19/2023 14:00,9896.781671,1370.246261,5545.513885,977.801517,11412.691201,3279.440759,6101.042865,1068.738863,39652.257024
02/19/2023 15:00,9997.345307,1277.9903,5555.70846,965.415635,11140.003477,3394.726944,6098.531006,1039.847063,39469.568193
02/19/2023 16:00,10117.732286,1274.436623,5509.263568,962.77309,11056.414667,3478.59304,6192.112722,1044.921809,39636.247805
02/19/2023 17:00,10167.108387,1291.756655,5440.089893,969.03445,11093.205192,3558.665446,6357.082831,1060.476854,39937.419707
02/19/2023 18:00,10351.295158,1372.19338,5221.781703,992.837285,11428.34626,3448.880444,6548.272551,1085.305005,40448.911787
02/19/2023 19:00,10725.764815,1471.008455,5213.935503,1031.880568,11961.520299,3474.074968,6823.908821,1133.927681,41836.021111
02/19/2023 20:00,10856.969678,1499.114383,5333.143032,1040.778261,12142.998176,3561.429808,6926.468447,1167.891519,42528.793303
02/19/2023 21:00,10665.080146,1481.594589,5332.94863,1029.413828,11909.543541,3507.720559,6780.021017,1157.867726,41864.190035
02/19/2023 22:00,10406.908612,1442.421427,5389.443415,1005.462794,11579.13252,3435.558682,6563.854509,1139.645308,40962.427267
02/19/2023 23:00,9998.914874,1351.921561,5481.084886,969.55224,11004.125414,3279.096657,6243.324908,1099.870798,39427.891338
02/19/2023 24:00,9555.651959,1265.305747,5540.452665,929.128066,10415.305931,3085.408427,5877.823411,1056.720806,37725.797013
02/20/2023 01:00,9255.949092,1250.579624,5550.982383,890.944656,9837.567007,2902.718815,5595.63646,1015.913593,36300.291631
02/20/2023 02:00,9008.271083,1229.581017,5507.59657,868.213452,9524.975286,2774.981007,5422.555625,1011.512636,35347.686677
02/20/2023 03:00,8888.547794,1208.480755,5476.932992,861.954025,9405.909768,2696.217442,5333.493579,1015.076635,34886.612991
02/20/2023 04:00,8901.145456,1219.387028,5477.158223,865.263255,9425.174199,2659.006573,5318.090424,1015.146184,34880.371342
02/20/2023 05:00,9068.607687,1239.51385,5466.436443,878.681743,9667.196861,2661.116674,5425.561946,1034.201685,35441.31689
02/20/2023 06:00,9483.977419,1316.571404,5482.467079,919.147055,10354.181809,2780.984005,5689.480268,1088.057652,37114.866692
02/20/2023 07:00,10018.974837,1383.665992,5484.767116,979.31632,11326.478969,2999.992089,6114.752668,1170.697262,39478.645255
02/20/2023 08:00,10317.902064,1486.75546,5488.438165,994.713767,11915.595824,3092.869443,6379.288913,1216.752725,40892.31636
02/20/2023 09:00,10653.048253,1513.3384,5496.389885,970.119447,12229.646837,3154.206547,6503.133764,1196.201746,41716.08488
02/20/2023 10:00,11103.450348,1548.35953,5635.062612,972.588528,12300.794553,3299.946797,6624.249158,1160.470566,42644.922092
02/20/2023 11:00,11508.699915,1536.999282,5693.565684,964.777741,12378.451889,3455.097465,6703.369856,1130.429628,43371.391459
02/20/2023 12:00,11794.45083,1582.571051,5664.854573,949.992132,12382.113195,3679.739815,6814.785156,1113.725137,43982.231889
02/20/2023 13:00,11959.072305,1598.451132,5608.837584,932.876785,12290.938994,3862.349653,6923.158984,1102.752936,44278.438374
02/20/2023 14:00,12164.573917,1670.342663,5600.822075,936.054181,12251.863319,3991.700633,7131.342273,1103.547031,44850.246092
02/20/2023 15:00,12275.666044,1687.478816,5601.756135,928.046112,12253.273203,4076.455473,7320.310821,1109.560545,45252.547149
02/20/2023 16:00,12435.134804,1684.851142,5628.120182,920.415537,12236.990846,4302.749844,7511.346752,1112.099984,45831.70909
02/20/2023 17:00,12466.33961,1700.173417,5581.659045,922.663618,12400.609738,4317.942405,7729.512158,1126.623001,46245.522992
02/20/2023 18:00,12411.755954,1684.871236,5533.335793,931.104404,12586.165968,4246.020886,7896.399215,1137.532567,46427.186024
02/20/2023 19:00,12419.271413,1734.831736,5386.473978,962.159078,12938.981844,4132.218649,8009.456241,1149.351963,46732.744902
02/20/2023 20:00,12349.360184,1752.70077,5423.751935,970.486544,12997.277965,4124.306721,8017.819768,1153.348969,46789.052856
02/20/2023 21:00,12065.967153,1692.970742,5498.559617,943.346334,12674.299478,4033.838981,7747.529681,1129.09618,45785.608166
02/20/2023 22:00,11670.616091,1642.903183,5523.996027,907.707961,12131.067931,3878.586978,7359.059481,1083.615937,44197.553589
02/20/2023 23:00,11057.212652,1550.233352,5503.990795,861.33425,11297.811337,3627.635398,6829.082284,1019.354811,41746.65488
02/20/2023 24:00,10399.874598,1454.311261,5458.283465,815.56716,10427.327421,3340.657605,6278.856218,962.273322,39137.15105
02/21/2023 01:00,9830.335393,1384.804564,5355.875661,799.546412,9814.782516,3114.149792,5890.59345,928.00166,37118.089448
02/21/2023 02:00,9499.719059,1321.620184,5300.050694,783.456825,9329.775345,2957.109612,5597.147323,905.163041,35694.042084
02/21/2023 03:00,9308.624382,1231.516192,5233.507935,777.521045,9099.224092,2840.629096,5439.303601,903.755274,34834.081618
02/21/2023 04:00,9232.503381,1269.571806,5240.21219,778.789293,8987.717544,2787.748284,5362.927789,896.857475,34556.327762
02/21/2023 05:00,9386.475829,1255.007728,5276.811517,794.285556,9181.128031,2740.831613,5427.177019,906.070866,34967.788159
02/21/2023 06:00,9867.722876,1340.549929,5193.215014,832.978488,9861.801131,2928.746501,5719.687673,956.512125,36701.213738
02/21/2023 07:00,10556.21222,1466.44603,5225.738012,920.84083,11036.991528,3227.180877,6307.088289,1048.660184,39789.157971
02/21/2023 08:00,10840.981134,1509.005658,5278.083654,968.188473,11504.837154,3269.493374,6571.506446,1070.187449,41012.283343
02/21/2023 09:00,11126.518692,1537.956328,5434.253755,970.212475,11642.592795,3284.24125,6589.907323,1032.267715,41617.950332
02/21/2023 10:00,11560.025751,1575.639121,5376.139212,968.352158,11803.757866,3387.570908,6667.139325,1017.667831,42356.292172
02/21/2023 11:00,11937.983706,1608.516355,5348.283978,957.562986,12008.894245,3513.096425,6791.135116,1008.867551,43174.340362
02/21/2023 12:00,12266.175159,1632.690048,5355.054897,946.634559,12316.468274,3788.567308,6992.883926,1015.501193,44313.975364
02/21/2023 13:00,12635.703967,1752.53266,5472.706726,945.911951,12743.740065,4011.897877,7260.474315,1043.866181,45866.833742
02/21/2023 14:00,13017.199478,1771.195778,5499.904404,954.236545,13194.675285,4155.571783,7552.737176,1076.462976,47221.983426
02/21/2023 15:00,13327.796209,1859.287987,5491.582072,966.938126,13578.932501,4248.84626,7867.059251,1101.585495,48442.027901
02/21/2023 16:00,13538.273732,1863.67492,5567.763679,974.514175,13849.523708,4300.768454,8159.662376,1128.431299,49382.612342
02/21/2023 17:00,13428.339884,1873.2556,5550.432031,984.784888,14078.386019,4408.447473,8391.219341,1152.581462,49867.446699
02/21/2023 18:00,13211.529415,1846.245445,5458.206568,991.125527,14270.33639,4234.40897,8505.583548,1163.940794,49681.376657
02/21/2023 19:00,13101.788447,1855.198253,5431.594471,1025.487359,14469.629485,4152.162223,8539.445445,1169.89825,49745.203932
02/21/2023 20:00,13018.871912,1840.765865,5473.881795,1040.432858,14447.823192,4229.211179,8504.493731,1176.258132,49731.738665
02/21/2023 21:00,12761.074045,1793.662499,5430.072317,1017.684188,14050.283756,4132.994147,8218.452489,1148.416187,48552.639628
02/21/2023 22:00,12341.057152,1733.222947,5396.975127,977.659141,13413.617962,3987.869131,7822.438275,1106.8686,46779.708337
02/21/2023 23:00,11669.325355,1618.546917,5361.715881,924.88271,12428.069287,3745.538869,7280.238455,1047.256844,44075.574318
02/21/2023 24:00,11000.89951,1446.058229,5306.438395,873.153607,11443.977236,3494.962859,6731.351897,985.465911,41282.307644
02/22/2023 01:00,10343.040494,1315.141397,5318.56832,886.041345,10771.706119,3255.872335,6302.547362,964.827229,39157.744602
02/22/2023 02:00,10015.249466,1256.706994,5337.749601,859.681001,10314.109198,3162.000988,6015.377766,936.67354,37897.548555
02/22/2023 03:00,9815.23715,1218.918918,5272.66782,843.974259,9933.408684,3054.730746,5857.406797,921.264993,36917.609367
02/22/2023 04:00,9760.158278,1245.218353,5334.782959,833.026901,9752.78309,3019.693105,5778.441765,908.723389,36632.827841
02/22/2023 05:00,9915.65513,1298.39269,5346.385646,847.480174,9908.473839,3019.676096,5835.674547,907.403682,37079.141803
02/22/2023 06:00,10393.857771,1358.122922,5395.968114,888.661228,10550.914322,3101.217868,6093.887079,942.356717,38724.986021
02/22/2023 07:00,11032.617065,1477.872496,5428.804174,961.341615,11459.700159,3437.289056,6655.993838,1013.46621,41467.084612
02/22/2023 08:00,11362.446963,1523.143952,5455.359768,1010.809964,11910.471908,3422.477436,6887.939297,1046.509491,42619.15878
02/22/2023 09:00,11556.929469,1563.310374,5542.163799,1018.295384,11954.970427,3379.935847,6969.896573,1041.417171,43026.919044
02/22/2023 10:00,11722.640363,1564.359455,5510.544545,1015.70361,11898.051558,3646.985077,7133.154112,1050.314909,43541.753628
02/22/2023 11:00,11898.065752,1575.517618,5411.95103,1012.081681,12049.440063,3857.262202,7405.792672,1069.166909,44279.277928
02/22/2023 12:00,12107.585661,1611.316339,5434.873007,1007.293057,12151.839194,4110.14722,7674.51613,1081.985318,45179.555926
02/22/2023 13:00,12384.337398,1629.112438,5428.339474,1002.188846,12394.071016,4398.812802,7937.707323,1090.691642,46265.260939
02/22/2023 14:00,12682.22441,1704.984491,5412.568113,1008.694796,12618.013897,4662.673733,8189.868502,1116.785817,47395.813759
02/22/2023 15:00,13017.394096,1726.451073,5405.153102,1006.057798,12791.570685,4849.861948,8432.707738,1131.247846,48360.444285
02/22/2023 16:00,13340.730848,1758.859786,5329.523086,1008.132716,12946.033816,4985.683089,8674.811977,1145.74625,49189.521568
02/22/2023 17:00,13506.754417,1773.112068,5334.300521,1024.212367,13170.097394,5038.191775,8944.523395,1179.381992,49970.57393
02/22/2023 18:00,13339.65687,1780.579453,5374.318951,1021.003259,13359.784941,4846.911758,9029.157941,1184.188036,49935.601209
02/22/2023 19:00,13019.561292,1755.552751,5392.187577,1016.142448,13340.235422,4687.847996,8802.792063,1178.08723,49192.406777
02/22/2023 20:00,12889.91986,1731.593526,5458.695687,1000.412464,13201.685482,4548.637669,8508.634523,1165.798705,48505.377916
02/22/2023 21:00,12621.443294,1703.932923,5440.277265,1022.526968,12840.998227,4373.971715,8137.196207,1143.282596,47283.629195
02/22/2023 22:00,12275.559251,1622.079031,5463.395646,986.937577,12288.023691,4175.41419,7737.746898,1094.586139,45643.742422
02/22/2023 23:00,11688.507158,1541.324155,5442.157931,943.561303,11485.689405,3826.374668,7209.629067,1050.500984,43187.744671
02/22/2023 24:00,11007.145316,1372.208675,5402.35623,904.445476,10522.876348,3457.475886,6638.381722,996.10363,40300.993283
02/23/2023 01:00,10363.365756,1351.54102,5303.834487,881.511553,9917.478764,3283.056454,6152.796922,967.103373,38220.688329
02/23/2023 02:00,9999.283348,1291.43792,5298.289868,870.359692,9482.361396,3167.674325,5824.671504,946.808159,36880.88621
02/23/2023 03:00,9789.086488,1274.546997,5288.535801,861.637758,9254.453263,3069.147334,5640.546673,941.104597,36119.058912
02/23/2023 04:00,9648.373621,1309.409241,5263.845633,867.313728,9172.715294,2915.775278,5548.134576,933.991834,35659.559205
02/23/2023 05:00,9753.112166,1305.908889,5274.005656,868.417431,9338.798688,2908.921722,5607.693046,946.141504,36002.999102
02/23/2023 06:00,10138.139206,1385.510545,5291.803572,885.032368,9925.325514,3001.38534,5880.370622,992.519743,37500.086909
02/23/2023 07:00,10861.880325,1536.596309,5397.576137,1000.857459,11194.358821,3285.727219,6451.96532,1094.38181,40823.3434
02/23/2023 08:00,11137.392456,1588.222378,5379.841385,1072.44156,11887.94322,3347.170963,6711.962041,1126.655198,42251.6292
02/23/2023 09:00,11382.694419,1620.600173,5296.890235,1115.039349,12015.94431,3384.455939,6800.829533,1108.74344,42725.197399
02/23/2023 10:00,11772.401616,1617.88569,5258.04446,1150.541177,12133.702558,3549.857638,6902.049827,1088.610749,43473.093715
02/23/2023 11:00,12283.884383,1651.6342,5212.943056,1138.450499,12216.341228,3776.524744,7016.452441,1068.225502,44364.456053
02/23/2023 12:00,12795.099846,1669.200918,5218.957048,1114.835098,12211.982992,4049.826279,7132.646444,1068.085281,45260.633906
02/23/2023 13:00,13380.512185,1646.861295,5246.345485,1092.655851,12134.20375,4285.027788,7360.496091,1061.197813,46207.300259
02/23/2023 14:00,13908.501653,1665.46558,5277.335517,1077.876235,12018.771119,4494.602891,7497.911116,1075.309033,47015.773145
02/23/2023 15:00,14042.786768,1707.629542,5329.904989,1059.30723,11937.759178,4659.702356,7570.053817,1097.603893,47404.747773
02/23/2023 16:00,14001.444984,1649.769546,5359.244457,1048.729848,11920.228817,4759.027111,7548.260414,1110.30821,47397.013387
02/23/2023 17:00,13823.181926,1665.382006,5378.424538,1057.25765,12151.573271,4785.367404,7521.886137,1128.077347,47511.15028
02/23/2023 18:00,13491.278706,1613.640537,5304.580989,1080.626516,12596.197786,4620.003518,7473.928687,1132.151358,47312.408097
02/23/2023 19:00,13317.862928,1653.24326,5297.043812,1124.267351,13384.612358,4378.853785,7583.62369,1171.574295,47911.081479
02/23/2023 20:00,13196.057215,1639.999283,5384.901872,1212.812879,13795.983359,4330.679075,7540.417005,1205.568471,48306.419159
02/23/2023 21:00,12975.955583,1569.68664,5379.878146,1224.783312,13796.487298,4199.134376,7327.470097,1205.059307,47678.454758
02/23/2023 22:00,12605.114542,1523.026293,5372.604834,1155.72647,13522.253959,4008.378976,6997.747484,1188.811133,46373.663692
02/23/2023 23:00,11949.044865,1468.033634,5347.963915,1113.50029,12785.24502,3802.915265,6522.534474,1152.425029,44141.662491
02/23/2023 24:00,11177.511961,1392.849073,5300.611449,1136.81822,11951.950882,3498.022681,6024.277991,1096.151772,41578.19403
02/24/2023 01:00,10445.226742,1319.406131,5276.936459,1123.220775,11261.203088,3197.500121,5893.635316,1188.027835,39705.156467
02/24/2023 02:00,9980.808271,1278.561009,5260.739924,1110.929493,10882.960262,3111.374233,5669.410013,1176.11023,38470.893435
02/24/2023 03:00,9707.070002,1248.401549,5305.380899,1113.863808,10790.156205,2921.471592,5549.091792,1172.201534,37807.637381
02/24/2023 04:00,9569.231943,1264.045596,5344.538408,1124.726325,10898.642366,2860.914083,5526.377631,1182.486199,37770.962551
02/24/2023 05:00,9605.892119,1299.459111,5340.069575,1152.677893,11239.681078,2873.81459,5634.981469,1208.483844,38355.05968
02/24/2023 06:00,9938.414631,1316.138617,5455.015397,1195.698228,12031.372589,2930.673796,5968.77063,1258.834578,40094.918465
02/24/2023 07:00,10546.724583,1433.885063,5537.404429,1281.678716,13477.116241,3164.925421,6612.720503,1360.822761,43415.277718
02/24/2023 08:00,10753.904332,1495.57308,5519.856684,1327.051808,14246.25117,3232.358114,6975.903923,1416.474146,44967.373256
02/24/2023 09:00,11072.359958,1521.071611,5555.872855,1341.669441,14508.221496,3299.725458,7074.78021,1425.669051,45799.370081
02/24/2023 10:00,11423.021343,1541.989015,5535.028451,1348.857125,14715.792608,3450.663907,7124.802742,1430.186346,46570.341538
02/24/2023 11:00,11777.468971,1551.043505,5573.353137,1347.738427,14675.095293,3594.928433,7133.290406,1431.000637,47083.91881
02/24/2023 12:00,12065.909063,1553.843797,5572.925626,1334.330812,14445.301884,3755.395446,7080.700764,1434.570622,47242.978013
02/24/2023 13:00,12282.573535,1550.401541,5568.876446,1302.897376,14214.447156,3901.619358,6993.410801,1448.779974,47263.006186
02/24/2023 14:00,12536.79929,1555.960713,5541.42514,1271.781965,13935.086293,4094.98735,6899.881384,1471.075587,47306.997723
02/24/2023 15:00,12682.862807,1554.065571,5439.481498,1236.495499,13751.948985,4315.970882,6843.578074,1493.411397,47317.814713
02/24/2023 16:00,12821.00851,1555.047441,5456.400618,1211.805191,13829.703599,4440.266812,6806.46693,1519.833801,47640.532902
02/24/2023 17:00,12887.267145,1550.028151,5478.402322,1214.529241,14112.923946,4506.828206,6902.549223,1548.225034,48200.753268
02/24/2023 18:00,12647.43578,1561.0476,5415.229455,1191.883428,14324.578529,4389.410183,7108.828884,1592.398662,48230.812522
02/24/2023 19:00,12355.891003,1563.292899,5385.115891,1209.909475,14617.023835,4247.041352,7416.270655,1668.490176,48463.035286
02/24/2023 20:00,12082.35338,1534.256501,5363.715679,1251.366292,14563.007646,4142.707,7475.258584,1716.074655,48128.739737
02/24/2023 21:00,11728.626419,1500.364232,5336.468584,1243.41169,14318.498079,3963.980809,7385.236622,1742.293409,47218.879844
02/24/2023 22:00,11358.015959,1489.505935,5297.340531,1222.589698,13913.984913,3798.508086,7223.249443,1735.189449,46038.384015
02/24/2023 23:00,10846.617158,1345.740493,5263.519925,1183.150979,13335.554654,3584.663406,6939.549815,1695.264327,44194.060757
02/24/2023 24:00,10279.471197,1315.442476,5192.488726,1151.586097,12741.391358,3401.338482,6647.341844,1650.249957,42379.310137
02/25/2023 01:00,10000.53432,1339.527732,5294.796815,1139.754615,12589.715992,3261.327274,6133.67475,1269.648358,41028.979855
02/25/2023 02:00,9600.482683,1296.304639,5418.251131,1119.986942,12287.345591,3094.08426,5965.936224,1255.922149,40038.313618
02/25/2023 03:00,9386.587744,1279.444497,5315.286727,1115.995269,12210.953742,2998.756889,5885.389401,1252.579212,39444.993482
02/25/2023 04:00,9283.45254,1283.04514,5314.463245,1116.933854,12275.960059,2846.268359,5864.929621,1265.243045,39250.295864
02/25/2023 05:00,9191.032539,1273.926471,5504.882852,1130.755053,12373.761539,2901.714305,5914.742667,1275.39571,39566.211135
02/25/2023 06:00,9296.454264,1281.514381,5570.32414,1150.251871,12916.397727,2827.628356,6098.553531,1306.106453,40447.230723
02/25/2023 07:00,9516.719599,1362.012927,5633.281023,1142.4129,13424.851769,2837.135561,6411.0987,1347.100887,41674.613366
02/25/2023 08:00,9680.3141,1418.313472,5550.464499,1142.838837,14073.611072,2926.747324,6750.494722,1389.594214,42932.37824
02/25/2023 09:00,10065.405084,1463.138635,5452.664504,1171.324364,14675.995702,3123.403135,7056.279987,1422.957174,44431.168584
02/25/2023 10:00,10527.744217,1512.230538,5363.619124,1246.515903,15036.277681,3391.669854,7182.313379,1433.096321,45693.467017
02/25/2023 11:00,11077.096827,1510.855436,5327.079837,1240.389048,15038.203502,3549.806363,7088.689807,1424.836269,46256.957089
02/25/2023 12:00,11613.700188,1489.343596,5373.772486,1204.662838,14898.772248,3743.364686,6909.940493,1383.688828,46617.245363
02/25/2023 13:00,12069.674296,1435.350935,5371.873388,1174.726687,14425.380899,3925.893855,6671.422883,1343.216995,46417.539938
02/25/2023 14:00,12543.624302,1425.980443,5559.307165,1158.855345,13988.50398,4084.90859,6476.717499,1284.199255,46522.096579
02/25/2023 15:00,12882.024781,1425.326656,5619.001838,1137.13504,13516.659346,4224.28057,6450.312596,1239.943135,46494.683961
02/25/2023 16:00,13024.699284,1429.02454,5582.020792,1119.509829,13141.775477,4322.575898,6415.113922,1225.556437,46260.27618
02/25/2023 17:00,12919.552224,1438.307405,5408.166616,1113.899973,13032.393186,4202.030846,6473.50488,1236.416757,45824.271888
02/25/2023 18:00,12601.008924,1478.322469,5345.486939,1128.023574,13159.330709,4107.158472,6585.918273,1265.31346,45670.56282
02/25/2023 19:00,12375.337794,1504.15102,5346.144173,1152.802157,13513.823098,3977.437791,6851.172738,1300.673212,46021.541983
02/25/2023 20:00,12124.382191,1491.354999,5351.79447,1147.816722,13529.050166,4043.108055,6964.790517,1315.096456,45967.393576
02/25/2023 21:00,11799.380492,1464.135072,5452.415306,1138.522992,13316.84188,3930.357992,6844.547067,1313.281342,45259.482143
02/25/2023 22:00,11498.447406,1406.376023,5513.1705,1116.074893,12967.168896,3808.235528,6710.191555,1291.567881,44311.232683
02/25/2023 23:00,11100.255966,1366.851134,5527.99326,1081.657904,12386.22919,3660.070739,6434.846852,1252.63754,42810.542584
02/25/2023 24:00,10713.712702,1316.11704,5465.916315,1046.177127,11904.686864,3525.803675,6155.64977,1223.090086,41351.153579
02/26/2023 01:00,10331.902674,1264.50299,5354.428953,1020.429653,11348.973478,3383.065189,5926.560809,1121.79896,39751.662708
02/26/2023 02:00,10074.180197,1238.215205,5313.446057,998.751152,10996.210059,3257.77962,5755.453767,1099.922948,38733.959006
02/26/2023 03:00,9848.778946,1195.57758,5295.768903,982.83142,10807.769798,3128.462867,5636.274117,1091.095935,37986.559566
02/26/2023 04:00,9712.772267,1171.251939,5279.555342,974.688782,10756.225694,3053.017618,5559.254461,1083.618351,37590.384455
02/26/2023 05:00,9617.666592,1121.507509,5221.936022,979.459497,10760.065869,3014.887004,5552.688786,1087.057907,37355.269185
02/26/2023 06:00,9607.876256,1151.521199,5245.294955,989.253515,10948.580547,2885.991074,5615.498157,1099.616074,37543.631776
02/26/2023 07:00,9718.781732,1206.949956,5238.852605,1008.23577,11309.338503,2909.163684,5807.482706,1128.416935,38327.221891
02/26/2023 08:00,9812.806488,1290.276331,5248.381883,1034.081398,11726.179337,3006.343145,6008.719631,1161.024853,39287.813067
